"","D1_rep1","D1_rep2","D2_rep1","D2_rep2","D3_rep1","D3_rep2","D4_rep1","D4_rep2","D5_rep1","D5_rep2","D6_rep1","D6_rep2","D7_rep1","D7_rep2","D8_rep1","D8_rep2","D9_rep1","D9_rep2","D10_rep1","D10_rep2","D11_rep1","D11_rep2","D12_rep1","D12_rep2","W1_rep1","W1_rep2","W2_rep1","W2_rep2","W3_rep1","W3_rep2","W4_rep1","W4_rep2","W5_rep1","W5_rep2","W6_rep1","W6_rep2","W7_rep1","W7_rep2","W8_rep1","W8_rep2","W9_rep1","W9_rep2","W10_rep1","W10_rep2","W11_rep1","W11_rep2","W12_rep1","W12_rep2","cluster$cut"
"Bra004795,Bra004796",7.08014597862949,7.17752916868,6.46335107598022,6.3651658461819,6.4734800952801,6.58442289198628,6.3662452684584,6.42149767137338,6.64072213986068,6.93268720521781,6.91562845353018,7.1278396000753,7.37437876911687,7.08780225897709,6.59160761546218,6.65869706074217,6.44519698238171,6.43026519823179,6.21690878866991,6.1222689230364,6.35832592604552,6.50266952903396,6.57457839078565,6.75824986935423,7.2499951594918,6.99081875067088,6.32684470780611,6.61003264951467,6.21249930341105,6.37741010747641,6.14424219728131,6.01638711523024,6.3485670590425,6.49648152403008,6.43544357855057,6.9590514102285,6.78807227823651,7.0842662789887,6.68494493980309,6.73083012916904,6.25011457510104,6.21233976554982,6.42225150528155,6.27116045042055,6.49075141858794,6.49114439872627,6.62311331099054,6.38184400395392,9
"Bra004806",4.87308477825788,5.2606542509196,6.30510230878179,6.06058137607268,6.16205088305959,6.22042282925322,6.16303573966792,6.17261752182185,6.17256352062253,5.96836958468282,5.41068708197025,5.3719665231742,4.88983368459698,5.00110414076571,6.15259920908169,6.13243700798181,6.26046043197964,6.02827961173125,5.68389852973142,6.30950000065823,6.20385108421244,6.15886614453742,5.07647786001568,5.28253247257496,5.49997660049114,5.35581973099685,6.3179027754488,6.57235916830764,6.66858719829358,6.78777199284617,6.50116204466701,6.65086506183914,6.30268826928233,6.37323058358799,5.36954325783164,5.43442807108808,4.82115915130146,4.9939052831528,5.95525234886603,6.07166614894957,6.50381460972662,6.57053882838992,6.26784475340861,6.26478974360623,6.17145504954811,6.4325352192959,5.62647126112802,6.16474404877326,1
"Bra004997",7.89576308557389,7.70232508687581,7.14944229257657,7.16671544496642,7.1299732844137,7.09339115325301,7.1717572623874,7.02220133861157,7.35870394125557,7.18758961577716,7.69462950972053,7.47351094220044,7.93432777831537,7.75562869668553,7.50746167215301,7.32849542066592,7.12944788695725,7.02139088877371,7.24511531559753,6.98561427485345,7.29089433860825,7.07131218574006,7.49750858236177,7.43174830427737,7.78402623357907,7.75288236627309,7.10265813136374,7.31970824431424,6.86615380232188,6.98241181751731,7.03522799396638,7.05185060032938,7.01644060426274,7.21251097622045,7.46923479366766,7.63097328110596,7.51210043968966,7.7460305425124,7.34263474286114,7.61236724412948,7.09025006473477,7.05350237548884,7.09773719544439,7.14736775963712,7.22675897595824,7.31924760361636,7.47905267132264,7.17963047372598,4
"Bra005134",9.93549068762452,10.0273807820945,9.78796131048188,9.68642173707444,9.83349259314202,10.1089556327048,9.92419492170947,9.93749152635746,10.0716232489432,10.1607664379593,9.82709336720061,9.87522408103084,9.45471055218622,9.65566845683882,9.25842941303371,9.11082779287443,9.25096867712183,9.3014184565468,9.00432722461064,9.08059637734727,9.83046608637537,9.90036570134676,9.74999676768052,9.65616025553599,10.7455230725634,10.3371312576603,10.1487434878473,10.4989389359829,10.0859105789028,10.2651696291415,9.98457511017214,10.2520977030374,10.1875623993409,10.5604665878172,10.1679951084633,10.1500010927543,10.0621001196868,10.2643839528947,10.1219867165847,10.0910253963932,9.69318549334518,9.87515034356421,9.48430733819016,9.60672721516596,10.0169893094907,10.3116007462029,10.0955684480329,10.2631048482078,7
"Bra005175",6.31827706723922,6.42121151520351,6.88767148242432,6.64476480146784,6.91844586842552,6.87080855747058,6.97057760209468,6.88110172142877,6.78252651300703,6.77843200858259,6.39026355605208,6.08585163963143,5.77497150197107,5.98374152934956,6.27072328199059,5.98589201785543,6.43563192744713,6.38432097757483,6.28476581301107,6.37410746226678,6.76099266173057,6.92093636634965,6.57640271459117,6.48173324777377,6.97773784924282,6.77137061558556,7.04047603997742,7.1488019463064,7.07697588759495,7.06338429474321,7.16395151611196,7.26431122689197,7.1528628187291,6.96430620803576,6.77577486863729,6.47765466386556,6.31936503580131,6.22858784082087,6.55734115826132,6.32462701527507,6.7937398508555,6.78939018341555,6.60328806937257,6.85764515633358,6.69767653219972,6.99476072854958,6.75385854718547,7.3316962605275,6
"Bra005180",6.51615228479121,6.59954245334118,7.83472385500364,7.72994017422714,8.08433006707028,8.22891967561431,7.78282789207489,7.9300690494448,7.6611723949441,7.73315771933911,6.70341913407205,6.65799720519997,6.5659763817834,6.50844608393517,7.791931252823,7.26539001069904,7.96409823200779,7.69866299988588,7.58432366618497,7.97026698016725,7.74137934338611,7.65592421308382,6.65846857381105,6.81281907378165,7.19113819652928,7.00810362891514,7.96897775980763,8.22608459879414,8.13959739512283,8.81378439720245,8.20445865855584,8.58349651900033,7.86521362150549,7.98379738235276,6.78295890681757,7.23813719490864,6.4383593950187,6.89303450896167,7.63274079523568,7.678529719075,7.8413756450305,8.29082984682365,7.83362383024816,8.09014418507695,7.59461572645989,8.06248333357746,6.7597683696621,7.72812459507825,1
"Bra005371",3.97386838476023,3.92305407548919,5.15292161738779,4.84222964230909,5.06316638925811,4.8995333590248,4.95900966564743,5.02601654287218,4.28344770837798,4.21979581117292,4.11475846530125,4.03311460627919,3.89409987425165,4.06325269239638,5.09335734629474,4.62353329953836,5.35269497501448,4.8748018830513,4.94935750329925,5.13827384836248,4.77350057717502,4.60226088725122,3.9496376455124,3.89445886343274,4.11981265387971,4.23298302500483,4.91719781168137,5.06196192181954,5.25410268119416,5.40735954987539,5.28048498615325,5.295326302319,4.80091542659953,4.64554027426848,3.8743248411981,4.22948025491412,3.82386142972265,3.95955688761135,4.78710330693998,4.74201699330059,5.17495363756627,5.30027018363628,5.14148183911097,5.33395319723746,4.64363688346081,4.67039282258885,4.41422349951238,4.5656093607271,1
"Bra005386",4.82443182998912,4.75730599556279,6.39573976108091,6.34972972721364,7.17302746500604,7.56414186674213,6.77035335386764,6.95254324517841,6.08444062639768,6.12179872092025,4.87326691776555,5.29947546467679,4.13408126434517,4.46451144380193,6.071048265746,6.06036520862757,7.13253571622747,7.50050730278342,6.68781656106336,6.68109782563066,6.04488149307816,6.31177374072026,5.27381424458704,5.13286469494586,4.85706036150608,4.95496399217273,6.36519559797432,6.72445928206268,6.8875130857658,7.12794274918633,6.92420680077789,7.03892996031554,6.24338727707088,6.56780400468265,5.41383099204049,5.92156962540453,4.6632762975412,4.85907006745702,6.02061776171793,6.24139594505916,7.11206412265379,7.34805532973767,6.5533374618123,7.038128856286,6.11234149923666,6.51868305170258,5.54838730094552,5.39724507580388,1
"Bra005668",4.92597568982423,5.11142783205038,6.36478776997436,6.82715848485085,7.63412129522905,7.89166220799394,7.34660237529899,7.5149901416029,6.81991082603131,6.73657781776418,6.03055458509256,6.3166852035728,5.48375774590555,5.23706652081182,6.83330757597976,7.16379054258616,7.71649025271072,7.95910358925631,7.35207874765937,7.28347734193776,6.57778832399542,6.54301634891179,5.57373200486595,5.93441978399385,5.43568526072037,5.33734716172423,6.40516529506997,6.41180246346698,7.42251054474216,7.62002183089965,7.38152564739217,7.14642102581702,6.79641605605531,6.85556619220377,6.00189454694806,5.92010985473388,5.07884889787317,5.2368867226088,6.67616865972367,6.53948609511499,7.70776634258456,7.68591212379459,7.36501882831875,7.27137898496868,6.67886066330671,6.87307493222397,5.93821991389409,5.76681245064318,5
"Bra005677",5.18584276442785,5.61782446747977,6.23781225282923,5.78960406633158,7.16671544496642,7.31730406836191,7.28546695372581,7.21674585819531,6.04118602339513,5.94290620837356,5.74952622287895,6.13997693581724,5.71705946193143,5.82892602064471,6.72615002572616,5.99998647467059,8.07392196369306,7.51479294166261,8.4207308134263,8.10972620198792,6.84311706249558,6.32291780480378,5.02517500617425,5.21075899854293,4.8969208671234,4.68235417982618,6.05780765236273,5.42242476409768,6.75245424303138,6.63682034980907,6.77778790427355,6.80135269277206,5.98375976730265,5.92121255861218,4.9037758233323,5.23340876904581,4.97182861612097,5.29454355804737,6.31200981525162,6.17511736350198,8.27575204882853,6.8898263853126,6.98837793947028,6.51510371653516,5.84192029962721,5.76405947313027,4.69615521672054,4.53526915474198,5
"Bra005709",9.63571086603228,9.51911726101511,7.84807830632248,7.87597660213846,6.21109788017114,6.15383572961508,6.07159965339585,5.92415215625327,7.50648610914442,7.64896149986962,8.8960114328996,8.83393369218532,9.62175519429891,9.54469788619228,7.83130724380205,7.65599574517798,6.39322740760143,6.0812224378105,5.90625085898829,5.56465863146212,7.68408233765248,7.54265272457023,8.92664291158679,8.96519843153925,9.57432293751646,9.05183972712328,7.96852856429399,7.88396898572546,5.86603260288346,5.67481088744553,5.98497207401928,5.60518317028866,7.17804731010798,7.27396339889483,8.79637387289114,8.72303288131472,9.42654362083064,9.35777630866528,8.25229170238072,7.94081276402681,6.37145954323036,5.94690393573914,5.64799654847261,5.76027151976048,7.42307387908937,7.34693916574372,8.92090362453719,8.54510348103192,4
"Bra005923",5.21797901712953,4.79201197243084,6.89438125171906,6.33934942554923,6.97276157091108,6.9324864314912,6.90391798795672,6.76647590390381,6.37712722048008,6.24805659090965,5.30448548777472,4.92092684153539,4.6413726178197,4.65528885245453,6.46525946786933,5.90887533992905,6.74976218475524,6.3325217674308,6.15446169404437,6.50955175522929,6.64855172603568,6.30983283396013,5.13630624596961,5.18558114883453,5.50213962167723,5.49849980669783,6.81434533496322,6.63952015247396,7.39967526523701,7.36763315939816,7.27414982009719,7.23263197934155,7.00256751452722,6.64261205034831,5.5022828590764,5.33206699125621,4.93645891593951,4.98364121648618,6.39328233171185,5.93382990223188,6.93176577802774,6.89684096644956,6.85094940441723,6.80507314515828,6.55684781604163,6.61912978493168,5.55681257085535,6.45595677204276,1
"Bra006051",6.45265967457993,6.31781596927844,5.96899848853212,5.94414863388755,5.47076135362025,5.26530936433253,5.68434187384288,5.41381068702498,6.03706808093617,5.78001607009367,6.12895734330833,5.97087665631019,6.43372730440358,6.5343122215157,6.08494228919625,6.0088028338399,5.85699813533792,5.68134243670755,5.76130123228929,5.69987640223035,6.03559092089988,5.69588527294178,6.3395115532405,5.95202831274376,6.32153490691443,6.0371669438927,5.75823920756232,5.72724522417595,5.36837026117476,5.28581647180462,5.49945367578571,5.70235833597506,5.65894549921198,5.84987419379562,5.94157820918867,6.07352249679511,6.14068868900121,6.3364226512085,5.77497413669124,6.05913027164103,5.67167834176889,5.55695661096802,5.40382669245772,5.27431385083133,5.71744337986815,5.72580930942179,5.87232397416475,5.7666455120736,4
"Bra006107",4.01594352559162,4.02253648751092,6.71333839565791,6.45551627906133,8.57527829018683,8.24939319225477,8.20362697046751,7.83232041685226,6.84671895447727,6.38929146200697,5.95830910414378,5.63431736439031,4.93454480794751,4.65498538333731,7.26239557129761,7.23300604140861,8.38043076059879,8.34353218719948,8.45632155619935,7.80746440815169,6.62285716039479,6.0317458577161,5.39692325199599,4.85226357333776,4.94019024695338,4.75587567692952,6.58787500509682,6.31165387271051,8.02491247916142,7.94544383637791,8.22281421915775,7.53329858065959,6.81166368527285,6.52276197944425,5.50665271538924,5.41473089400469,4.36460744874083,4.36683275051011,7.39370792268486,6.75750335357129,8.36897346116349,7.74401305023727,8.43123014287747,7.8451952092229,7.14568764368396,6.46226995033943,5.69297111923759,4.93134266945371,5
"Bra006289",6.30657759426296,6.51145064434742,7.56218899008188,7.46661080725094,7.74241049699545,7.81228642626275,7.27767795607178,7.42716196617615,6.90342396588874,6.89518142210268,6.14190481047706,6.12413165369205,6.23944577925623,6.40998316817517,7.61036787099493,7.35297033824593,7.71360646834808,7.40949276984062,7.0508608028432,7.3199971986953,7.0266009005768,7.09346510321247,5.95208657223952,6.13185490328819,6.4239545940149,6.15283240468942,7.4594234214831,7.66424104352886,7.71769698389434,7.98310761722557,7.52586529215327,7.65870420037571,7.0568327705519,6.93870922143488,6.10969486482593,6.18992139406436,5.96119267788565,5.96338857702112,7.2769618560616,7.08772801817249,7.60148110626827,7.63031081481441,7.29713637882832,7.49487957921957,6.80410520090679,7.0064663434651,6.07787959294409,6.76764155758333,1
"Bra006391",5.92477213132782,5.76087560045859,5.40910236827178,5.44488568058784,4.56559717585422,4.26563942325402,4.72103901818059,4.42664718595104,5.63642741457795,5.45111877639495,6.3870505711821,6.3935740809928,6.08420036167466,5.86887686697773,5.26077466899066,5.36323767229205,4.62339282917227,4.44563401621989,4.58507069879185,4.37468479765721,4.71766545717168,4.95798886673631,5.50967367568477,5.42998077598376,5.68222494107026,5.67238573803463,5.28496564508282,5.27063732731498,4.71912866742076,4.6156517047923,4.64085804171425,4.41968719833412,5.66237357637014,5.67047497150642,6.10200297556514,6.10195046622971,5.86647035690658,5.97666607503565,5.46779789659897,5.49394508964291,4.70796093481194,4.49341036619939,4.58677675075454,4.70399213905478,4.86475072853575,4.89251245977913,5.58045606468028,5.28526534130125,4
"Bra006538",5.01661220152194,4.86742701766117,5.48891341746832,5.48664037027205,5.24586450384412,5.49102571396728,5.65840287712045,5.47482213803016,5.3185373868764,5.21664886703315,5.17700087143214,4.84492289760217,5.05101094768933,5.08942187852592,5.20485280907182,5.34108556051558,5.46977529596539,5.54823315335542,5.86558729303597,5.74082234872879,5.75574751948594,5.69158162121239,5.44534929708219,5.49461401532678,5.32103334656136,5.36181396919316,5.50993964819298,5.83452161453217,5.64532698873641,5.68834823420035,5.89703465741401,6.05539524333451,5.67413010907659,5.89090627786911,5.19943678355886,5.40715217403218,5.1256469692798,5.19349973426435,5.22742918714822,5.3706769461406,5.62309135700716,6.06908773914814,6.06896310305239,6.0836665331224,5.68450739146094,5.92985726171705,5.51495859142377,5.73116423002885,1
"Bra006661",7.29256091165706,7.30587934677885,8.16567582397826,7.88609283123946,8.44782711779381,8.53025415839959,8.31501366621329,8.30152820370919,8.05866283937856,8.0686923047696,7.27487663270461,7.14220919138924,7.14585064971238,7.23244970883493,8.0221846901133,7.75932896812617,8.26367295761518,8.02781755278363,7.86016825286164,8.1602849173286,8.14410246879977,7.99323845347429,7.2627150239257,7.30331499295886,7.94250277606359,7.6265340477227,8.31974436677702,8.36000865123393,8.58857598030518,8.47455366710141,8.5810461337189,8.53806474044945,8.41619795110661,8.11432016992091,7.46439054761502,7.31036738903592,7.19354507268137,7.12245530436685,8.01885112285342,7.6241374588201,8.23176358968102,8.15397249260404,8.22578102619519,8.26506646024851,8.1799190396016,8.14789175906179,7.56132613645392,8.06434398159925,1
"Bra006936",5.37361689344685,5.685273013996,7.23853849292979,6.99454578337483,7.42943184983862,7.64125699872677,7.25463183316689,7.28247687274809,6.81201039899213,6.76630362519447,5.58122770283007,5.32994160928822,5.7048166453344,5.47164595380153,7.14771372235215,6.61909602894201,7.38174192988166,7.05784013708045,6.79442886354418,7.06307144984268,7.04222845214034,6.9104088825039,5.72193037915953,5.6548536693279,6.41396296767585,5.90270552466512,7.27137898496868,7.4112821724162,7.69269918429712,7.97304868925863,7.54815144845434,7.7856878575504,7.20851725980554,7.36465121810189,5.85022184953828,5.9003113540214,5.62930998675896,5.76923485950243,7.13258712409746,6.92535860576482,7.39970943997342,7.55035431895427,7.23794606137265,7.28922583814017,7.00337736020232,7.09932676820721,6.00654937388386,6.79938524572695,1
"Bra007657",9.59835403844918,9.53155691275751,9.85946490172253,9.48118590361638,9.64349186327874,9.37784170697111,9.97597690221903,9.7323370447384,9.85246864808089,9.55683938792324,9.84098558121809,9.69480534060796,9.09493275371565,9.19524915780218,8.85825147509103,8.88453992387439,9.11581097543965,8.91721989472428,9.05754774828548,9.16640916107345,9.62649206861619,9.62763237103803,9.79541468431076,9.61683367901126,9.79293829713613,9.89161208823298,10.0901521263208,10.0692886384628,9.91189976308334,9.69679543547801,10.0963066624502,10.0454730047521,10.1577132474897,9.96093590508773,10.0520381502365,9.74227743198614,9.7461498224497,9.60435121909926,9.49552528743248,9.30637389769865,9.51414790960836,9.64127145162012,9.72235330951804,9.66225891598703,9.79580427942282,9.91534162830179,10.0918716992251,9.96127314518585,6
"Bra007668",7.23668394455901,7.2818373206811,5.02934686633434,5.76187031863884,4.78936409796373,5.25890705846579,4.32539361084614,4.12307847150226,5.65990458424258,5.95399152623476,6.65661077482308,6.98626301729452,7.36948393268696,7.39303859002241,6.16234902922461,5.91184974242632,4.86789646399265,5.05271149809457,4.39188454933223,4.98758009111726,5.7137013129085,5.80715911444338,6.94074230387763,6.75618267450149,7.54165422055999,6.94513946292512,5.472721703043,5.82955784623041,4.52918377166947,5.15288106684514,4.40409246812182,4.5138444278105,4.96272021134381,6.04523763072808,6.6911432890131,7.46874621375412,7.25924423555261,7.61534272453178,6.36917505355026,6.83226977509501,4.62256728944326,4.83956158249599,4.24066541873663,4.4227913986139,5.69958216954106,5.82569151347036,6.59992027874034,6.54380208336721,4
"Bra007680",4.57719314341765,4.6111664770244,7.51536868994471,7.37051305246041,8.29880492346474,8.62765790349453,8.18039156594662,8.01638488647752,6.64794763658248,6.27463440251759,4.18969807048234,3.937843410518,4.2879967355707,4.26661415644348,7.7013965734292,7.62980830235797,8.40788805348803,8.66760122996947,8.51174870117281,8.1853016434014,6.90386979812812,6.35327388295245,4.22518236733818,3.78723393401383,4.86712550314786,4.36947346329054,7.64210947179763,7.70596408269832,8.13270021496382,8.36820959809927,8.07872190049294,7.9794366282335,6.67040132096966,7.11308577279625,4.69007621716417,5.24930121608591,3.85683633473876,4.19184686647219,8.13726783698564,8.04612540713774,8.66582620804106,8.3458043999618,8.18249367494537,7.7938113674764,7.37291728342225,6.86392606459607,4.74331568701641,3.79906657754807,5
"Bra008030",4.52541118359732,4.66121373333976,6.48886522873964,6.20714906306655,6.39945994578041,6.2370206170178,6.32271955665358,6.37967640661062,5.69979591057048,5.78642124153865,5.074753742132,4.84149515960638,4.64320971757582,4.78833073473634,6.24342536189527,6.1393937728455,6.33028948300106,6.13445917838148,6.04058124475565,6.51509109753977,5.95755712990305,6.14061916537261,5.10623523807016,5.29017370939821,4.86317032794419,5.00810138732882,6.53215484965892,6.57677757995497,6.78076939934452,6.65080763256946,6.69256668460142,6.94634487355299,6.50378758357279,6.28479726989502,5.27518960840988,5.10475598696226,4.87639907049517,4.52531094728062,5.94361897573707,6.10053619621934,6.63415179662654,6.74249134062781,6.58931257432593,6.75631613133318,6.04072588880027,6.31224948217943,5.25295678012668,6.46485447241692,1
"Bra008713",4.9739693794269,5.06669198184066,6.70924927346068,6.32061825470784,6.94036645828589,6.72767544780981,6.38380277248685,6.54302563173777,5.92118637023574,5.62443140125161,4.9460149486195,5.05914325370892,5.11646872946732,4.81595449636308,6.72703551172131,6.18815955843557,6.75526148573385,6.2520636321671,6.06289234257152,6.28714719406268,5.85118934205755,5.67398035122985,4.66674523203661,4.552155706425,5.08027818123431,4.91135603237882,6.5908834175194,6.69003988931045,6.86698213807949,7.14616642149108,6.6436267830249,6.52430820089234,6.00440925456279,5.87730744961827,4.91193121230905,4.70648082262945,4.7630875159956,4.53439160109401,6.39733407822665,6.20935198349639,6.72974308706145,6.74655462870225,6.34008330877257,6.41301687540221,5.78039934597607,5.57676397767313,4.78907190867553,5.30830990287925,5
"Bra008876",8.1882228715012,8.25196046823647,8.24802242446897,8.04316949486411,7.9830505970868,8.01504701366787,8.00552911484798,7.99076203449486,7.8253340787222,7.78574669889791,7.42591242568508,7.42992555810679,7.78969013221632,7.99045572860979,7.90725723400642,7.95149454625829,7.76638976712071,7.72689250847678,7.64813464368244,7.79637062798126,7.66845246539657,7.66411301703097,7.46660265078649,7.58901438522824,8.48474637805088,8.39406820399767,8.34269251599086,8.52159258830078,8.21622687958557,8.10609701538939,8.1134661005144,8.30785653408878,8.09045650772022,7.96114289011427,7.81789821307615,7.70344682070445,8.16098067558037,8.10343993914049,8.39471133978675,8.18193241839617,8.07344001934389,8.15612353693193,7.99899088774064,8.2251399408598,7.91266782662604,7.99322146736894,7.80556332248059,7.94342909516001,8
"Bra009181",8.51699610458071,8.73265587462176,8.55309550359994,8.26784007276071,8.53618503759228,8.54204906056345,8.53614228859685,8.69913862527591,8.7129396313057,8.66158928828871,8.40454979430307,8.57129378972675,7.81172147667939,8.20154565021638,7.86006890396232,7.76807181664836,7.94958162142144,7.86439046038484,7.70818033711821,7.7648583245138,8.23121637972136,8.31556623031895,8.32204981714635,8.43593273464025,8.80299126157819,8.73003531011991,8.77437197803372,8.70263330435932,8.75868626883791,8.78720715642746,8.75997803686219,8.7491755605108,8.80338850383158,8.63903676094142,8.6561495271714,8.39582114645916,8.53214549662195,8.41438503945485,8.33975203878426,8.22399202403178,8.31952761843248,8.29764998274399,8.32921779904884,8.148781613198,8.39777729699283,8.3968487772164,8.5860366080217,8.59555960442967,7
"Bra009334",5.65498824655179,5.70959392275374,6.42812396178517,6.10329620224966,6.43184690101519,6.28309576331658,6.41110757018101,6.23680064106915,6.04773685909858,5.90604156024373,5.97309002959449,5.64622603294418,5.01780167840089,5.46219304670287,5.6266698326406,5.25889198725897,5.60494604823347,5.68985264663371,5.37693628379291,5.5049476627459,5.88446849264364,5.99008807568303,5.91220434246473,5.75699656920754,6.4099237862442,6.41292206272837,6.57189065030461,6.65540907727989,6.70719345423804,6.48438468334706,6.63405593292002,6.68463642592237,6.64983098505154,6.29155383193093,6.36371076002329,5.8646071272726,5.94311022710985,5.83438002933167,6.01118028319214,5.72603555402378,6.14211114280485,6.21277358946622,5.94457737394104,6.2287455920953,5.99848663094293,6.0755775542459,6.22929758575724,6.81589559376056,6
"Bra009431",5.33918015192524,5.47915617355971,6.58577679245018,6.25760658770945,6.57100171586522,6.74313792665136,6.44348564831079,6.43566692763008,6.19520190396659,6.01877881024015,5.38093719492782,5.3699340448761,5.28245463221736,5.49620027325139,6.50967050905003,6.2526162380757,6.51023880866525,6.28537632410348,5.81703224541745,6.23704356909738,6.21952285706889,5.96727699007733,4.9599880265067,5.12821502740983,6.00848464797459,5.55741928084105,6.65892551149237,6.56466625197562,6.86974805146507,6.82488238860523,6.79104564446496,6.66621690028703,6.27161802758855,6.35506385037535,5.53405226173756,5.39584084959727,5.50621473778581,5.17698890774507,6.41290174491614,6.28937709671275,6.68818035858693,6.48393344479853,6.58269298028488,6.31512600785927,6.12314470600227,6.2765841328894,5.4051278447118,5.94000226447307,1
"Bra009449",6.33473094151611,6.03239623030825,5.63434060045072,5.64609063583941,4.76164164736494,4.7754246030949,5.06191441324505,4.85648777949568,5.63860678268184,5.65997021258636,6.36837549988687,6.15890248898941,6.25337856243908,6.23543221145643,5.59313561708468,5.58517888874859,4.86114151019369,4.76710918263461,4.70084472566379,4.49611716593643,5.37221036759147,5.26358658184594,6.30130961569897,6.06513281891136,6.17893967130486,5.89592057908102,5.63356780072046,5.38945667816667,4.80078603249983,4.60970769091829,4.40537295668728,4.59806739242064,5.20383151234706,5.14404636961671,6.31578900777672,5.95364239532261,6.29728314146279,6.13971709932885,5.41984560014456,5.29408032623034,4.73132989362918,4.59164950008937,4.41065994948967,4.52147795265951,5.12694395582725,5.11642714125628,6.22083295290086,5.84143225843219,4
"Bra009609,Bra009610",9.8808370223229,9.69188307179674,9.55219068122759,9.63119706772842,9.66589014673996,9.73743495724821,9.55651755020414,9.37194213646551,9.45234009409178,9.38307135478074,9.604265958693,9.57581149910759,9.76479862500384,9.75091629997807,9.27666182541339,9.33887451818843,9.23482461464321,9.30824345411601,8.93343395631158,8.758093266365,8.9892440486412,9.04323786067726,9.20902926793398,9.04785461979719,9.74180908029384,9.51855874309276,9.34659794332167,9.5225364156807,9.30296557784292,9.37702177447935,9.30548951206931,9.29596403511563,9.1629375862764,9.6687148283798,9.59235051310577,9.63573444236991,9.75328695974362,9.78767895697315,9.62546776501764,9.77808041585289,9.41038562841071,9.38250514792854,9.13914201914569,9.06988472576518,9.24075079305406,9.31802302953403,9.58541515041311,9.19114560086987,9
